mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svr__C,param_svr__epsilon,param_svr__kernel,param_svr__shrinking,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
0.009614408016204834,0.0013413979355030557,0.003163456916809082,0.00027044605106502084,1,0.1,rbf,True,"{'svr__C': 1, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf', 'svr__shrinking': True}",-15.315870662455447,-14.26063608776384,-13.210611314382655,-15.912158800440604,-14.674819216260637,1.0316744456344293,23,-13.942346839221171,-14.179834582761075,-14.636448865284471,-13.909675093375443,-14.16707634516054,0.29035843819943047
0.008712351322174072,3.7906820254592336e-05,0.0030010342597961426,4.813528076501094e-05,1,0.1,rbf,False,"{'svr__C': 1, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf', 'svr__shrinking': False}",-15.315870662455447,-14.26063608776384,-13.210611314382655,-15.912158800440604,-14.674819216260637,1.0316744456344293,23,-13.942346839221171,-14.179834582761075,-14.636448865284471,-13.909675093375443,-14.16707634516054,0.29035843819943047
0.013049304485321045,0.0010829748240576739,0.001849532127380371,0.00014551636322448133,1,0.1,linear,True,"{'svr__C': 1, 'svr__epsilon': 0.1, 'svr__kernel': 'linear', 'svr__shrinking': True}",-13.879932583602589,-13.196976761254351,-13.911358703335875,-13.938617523718058,-13.731721392977718,0.3094325251050047,11,-12.757618867272624,-12.884180407122667,-12.69701827282742,-12.65722175387752,-12.749009825275058,0.08583905489043442
0.025461018085479736,0.009440429942026726,0.001770615577697754,5.7615589778185744e-05,1,0.1,linear,False,"{'svr__C': 1, 'svr__epsilon': 0.1, 'svr__kernel': 'linear', 'svr__shrinking': False}",-13.880044191255143,-13.196976761254351,-13.911358703335875,-13.938640609587932,-13.731755066358325,0.309449751407848,12,-12.757626123729832,-12.884180407122667,-12.69701827282742,-12.657224524756556,-12.74901233210912,0.08583849615430907
0.008055269718170166,9.539370994321413e-05,0.002846062183380127,4.1716225918163346e-05,1,1,rbf,True,"{'svr__C': 1, 'svr__epsilon': 1, 'svr__kernel': 'rbf', 'svr__shrinking': True}",-15.301151452280736,-14.255266471279771,-13.193066325429117,-15.893554751720862,-14.660759750177622,1.0305864636499267,21,-13.966209917471573,-14.220476697990225,-14.614084522143433,-13.917779242513319,-14.179637595029638,0.27592260470086266
0.007821202278137207,0.00017897451660730382,0.0028063058853149414,6.269762691254321e-05,1,1,rbf,False,"{'svr__C': 1, 'svr__epsilon': 1, 'svr__kernel': 'rbf', 'svr__shrinking': False}",-15.301151452280736,-14.255266471279771,-13.193066325429117,-15.893554751720862,-14.660759750177622,1.0305864636499267,21,-13.966209917471573,-14.220476697990225,-14.614084522143433,-13.917779242513319,-14.179637595029638,0.27592260470086266
0.011652886867523193,0.0008242626201300963,0.0017123818397521973,0.00020157535656983917,1,1,linear,True,"{'svr__C': 1, 'svr__epsilon': 1, 'svr__kernel': 'linear', 'svr__shrinking': True}",-13.888229329244071,-13.270106330449199,-13.737176378886186,-13.82261041745229,-13.679530614007936,0.24237278213058094,9,-12.776567112680903,-12.896508845948125,-12.736667985252694,-12.691351978847894,-12.775273980682403,0.07621169533180785
0.01562279462814331,0.0013021739793634627,0.0015659332275390625,9.08662595234829e-05,1,1,linear,False,"{'svr__C': 1, 'svr__epsilon': 1, 'svr__kernel': 'linear', 'svr__shrinking': False}",-13.88824692976949,-13.270106330449197,-13.737176378886184,-13.82261041745229,-13.67953501413929,0.2423765710198143,10,-12.776562426544658,-12.896508845948125,-12.736667985252694,-12.691351978847896,-12.775272809148344,0.07621167548065941
0.01234811544418335,0.0002596249357699367,0.0033748745918273926,4.140747156298714e-05,10,0.1,rbf,True,"{'svr__C': 10, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf', 'svr__shrinking': True}",-12.902640972220459,-13.12867647618605,-12.26169068677844,-13.319736975807968,-12.90318627774823,0.39870954473067893,3,-10.44900902048256,-10.044759662941457,-10.19360059262239,-10.136412452578305,-10.205945432156177,0.1500399867364779
0.012370169162750244,0.00011183882067243701,0.003390669822692871,4.909961330245905e-05,10,0.1,rbf,False,"{'svr__C': 10, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf', 'svr__shrinking': False}",-12.902640972220459,-13.12867647618605,-12.26169068677844,-13.319736975807968,-12.90318627774823,0.39870954473067893,3,-10.44900902048256,-10.044759662941457,-10.19360059262239,-10.136412452578305,-10.205945432156177,0.1500399867364779
0.04654330015182495,0.012652833389787765,0.002055823802947998,2.4394179397663802e-05,10,0.1,linear,True,"{'svr__C': 10, 'svr__epsilon': 0.1, 'svr__kernel': 'linear', 'svr__shrinking': True}",-13.74515246912363,-13.758728326457348,-14.467275403873396,-13.952193875393734,-13.980837518712026,0.2925415399162664,19,-12.710834277920968,-12.753432081805343,-12.600790643796133,-12.576005084615042,-12.66026552203437,0.0739497961238336
0.3239282965660095,0.12853262834094953,0.002525925636291504,0.00031690127671030524,10,0.1,linear,False,"{'svr__C': 10, 'svr__epsilon': 0.1, 'svr__kernel': 'linear', 'svr__shrinking': False}",-13.745160088219075,-13.7586719801002,-14.467395584214897,-13.952136367594177,-13.980841005032088,0.2926020697650695,20,-12.71083041007423,-12.753430068924699,-12.600793529353853,-12.576005703113653,-12.660264927866608,0.07394774455028233
0.01112598180770874,0.00021154012567396646,0.0031918883323669434,8.210316432572563e-05,10,1,rbf,True,"{'svr__C': 10, 'svr__epsilon': 1, 'svr__kernel': 'rbf', 'svr__shrinking': True}",-12.898244973507982,-13.129020978980158,-12.247438683171149,-13.323827091243645,-12.899632931725733,0.4055609773720837,1,-10.578322468857339,-10.177801997895392,-10.327406513935516,-10.288130880484802,-10.342915465293261,0.14656124380955649
0.011234164237976074,0.0005530127679300283,0.003118753433227539,4.082496127013866e-05,10,1,rbf,False,"{'svr__C': 10, 'svr__epsilon': 1, 'svr__kernel': 'rbf', 'svr__shrinking': False}",-12.898244973507982,-13.129020978980158,-12.247438683171149,-13.323827091243645,-12.899632931725733,0.4055609773720837,1,-10.578322468857339,-10.177801997895392,-10.327406513935516,-10.288130880484802,-10.342915465293261,0.14656124380955649
0.04200690984725952,0.011435986415619756,0.0016357898712158203,0.0001206433348458536,10,1,linear,True,"{'svr__C': 10, 'svr__epsilon': 1, 'svr__kernel': 'linear', 'svr__shrinking': True}",-13.572159493433476,-13.622585929647837,-14.30501595747407,-13.866771955222156,-13.841633333944385,0.2898074024752282,13,-12.738106782598905,-12.781510170981315,-12.62720708347337,-12.610206386880922,-12.689257605983627,0.07245022496525294
0.4083719253540039,0.4078419437611793,0.0018082857131958008,1.9291658148962347e-05,10,1,linear,False,"{'svr__C': 10, 'svr__epsilon': 1, 'svr__kernel': 'linear', 'svr__shrinking': False}",-13.572155174729135,-13.62256116971593,-14.305644079156263,-13.86673674452549,-13.841774292031703,0.29006342618983155,14,-12.73810622329131,-12.781505440792095,-12.627258677469795,-12.610203483949105,-12.689268456375578,0.07243837262858537
0.01882624626159668,0.0006671497380266446,0.002856016159057617,4.3574215982598464e-05,100,0.1,rbf,True,"{'svr__C': 100, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf', 'svr__shrinking': True}",-12.51326903063728,-13.634393740093765,-13.245338485524716,-12.889936915485114,-13.070734542935218,0.4158286326127637,5,-5.072345726825975,-4.5949728097931,-4.7392364097816175,-5.0026561241003975,-4.852302767625273,0.19366707526776128
0.027673065662384033,0.0016286146303698204,0.002979755401611328,2.289501227396354e-05,100,0.1,rbf,False,"{'svr__C': 100, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf', 'svr__shrinking': False}",-12.513269030637284,-13.63439374009377,-13.245338485524718,-12.889936915485114,-13.070734542935222,0.4158286326127645,6,-5.072345726825973,-4.594972809793102,-4.7392364097816175,-5.002656124100398,-4.852302767625273,0.19366707526776036
0.2968429923057556,0.0339821484372369,0.002339184284210205,0.000280455118629371,100,0.1,linear,True,"{'svr__C': 100, 'svr__epsilon': 0.1, 'svr__kernel': 'linear', 'svr__shrinking': True}",-13.714008788733866,-13.709218243434409,-14.474771712361042,-13.96056305528596,-13.96464044995382,0.3115715259862421,18,-12.70621602779184,-12.749612059753554,-12.595240399351662,-12.565108535977389,-12.65404425571861,0.07619474184423124
2.6089402437210083,0.892457140329643,0.0023546814918518066,0.00028414490673465243,100,0.1,linear,False,"{'svr__C': 100, 'svr__epsilon': 0.1, 'svr__kernel': 'linear', 'svr__shrinking': False}",-13.71425912083152,-13.709230408377413,-14.474683281516853,-13.959919353560256,-13.964523041071509,0.3114847600412109,17,-12.706221529072193,-12.749610284575159,-12.59523602625012,-12.565142333234865,-12.654052543283084,0.07618610950464438
0.017469465732574463,0.001478033089353853,0.002967357635498047,0.00017710240148282198,100,1,rbf,True,"{'svr__C': 100, 'svr__epsilon': 1, 'svr__kernel': 'rbf', 'svr__shrinking': True}",-12.647752530537192,-13.589321605395352,-13.221244938603313,-12.989022508447684,-13.111835395745885,0.34293564977285335,7,-5.502496552575316,-5.014809868655942,-5.1759135382039405,-5.431558486550139,-5.281194611496334,0.19597753676012292
0.027705371379852295,0.0014836577014345279,0.003483891487121582,0.0005552611183963935,100,1,rbf,False,"{'svr__C': 100, 'svr__epsilon': 1, 'svr__kernel': 'rbf', 'svr__shrinking': False}",-12.6477525305372,-13.589321605395352,-13.221244938603313,-12.989022508447688,-13.111835395745889,0.34293564977285,8,-5.502496552575313,-5.014809868655942,-5.175913538203941,-5.4315584865501405,-5.281194611496335,0.1959775367601224
0.2994076609611511,0.01740239111236778,0.0022411346435546875,0.00016745447331314786,100,1,linear,True,"{'svr__C': 100, 'svr__epsilon': 1, 'svr__kernel': 'linear', 'svr__shrinking': True}",-13.52130252554469,-13.619511529954352,-14.414616415684863,-13.935448912819432,-13.872719846000834,0.34827984886112806,15,-12.734696927496906,-12.771511710033657,-12.62059788394403,-12.59843194825166,-12.681309617431562,0.07338467997062559
1.741624653339386,0.5255649826718279,0.0019641518592834473,8.89445705744602e-05,100,1,linear,False,"{'svr__C': 100, 'svr__epsilon': 1, 'svr__kernel': 'linear', 'svr__shrinking': False}",-13.52102681264613,-13.619492138755035,-14.41525481671978,-13.935540930876444,-13.872828674749346,0.3486053991300075,16,-12.73474372938601,-12.77151329312412,-12.62051611208628,-12.598433590350847,-12.681301681236814,0.07341013781100994
